harpnum,t0,input_span_hours,stride_hours,horizons_hours,frame_count_in_window,obs_coverage,window_uid,has_noaa_mapping,y_geq_M_6h,event_count_6h,is_masked_6h,is_partial_ok_6h,horizon_coverage_6h,y_geq_M_12h,event_count_12h,is_masked_12h,is_partial_ok_12h,horizon_coverage_12h,y_geq_M_24h,event_count_24h,is_masked_24h,is_partial_ok_24h,horizon_coverage_24h,prob,y_true,y_pred,error_kind,cmd_deg,flare_max_class_letter,flare_near_miss_c
6210,2015-12-25 22:00:00+00:00,48,6,[ 6 12 24],49,1.0,1c6c0bf6c86485fa,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.07298118621110916,0,0,TN,0.7014811241516554,,False
6206,2015-12-25 23:00:00+00:00,48,6,[ 6 12 24],49,1.0,75f7a5d73a755360,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.3371211886405945,0,1,FP,-22.823358740303775,,False
6205,2015-12-26 04:00:00+00:00,48,6,[ 6 12 24],49,1.0,125aa96eb79f7804,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.09828066825866699,0,0,TN,-21.004938202435824,,False
6210,2015-12-26 04:00:00+00:00,48,6,[ 6 12 24],49,1.0,4f12185ffb0b42cf,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.07205603271722794,0,0,TN,4.088323797564215,,False
6206,2015-12-26 05:00:00+00:00,48,6,[ 6 12 24],49,1.0,ea56b5542a643f27,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.44787415862083435,0,1,FP,-19.488581931154727,,False
6205,2015-12-26 10:00:00+00:00,48,6,[ 6 12 24],49,1.0,49cc0162563058ec,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1002778485417366,0,0,TN,-17.582498820648198,,False
6210,2015-12-26 10:00:00+00:00,48,6,[ 6 12 24],49,1.0,0ed7feb6800a7ea6,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.07355081290006638,0,0,TN,7.496908179351749,,False
6206,2015-12-26 11:00:00+00:00,48,6,[ 6 12 24],49,1.0,2776ce0716bc9914,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.489693820476532,0,1,FP,-16.138991455768462,,False
6205,2015-12-26 16:00:00+00:00,48,6,[ 6 12 24],49,1.0,8fd98f9f8c6377ed,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.10462626814842224,0,0,TN,-14.183819979305497,,False
6210,2015-12-26 16:00:00+00:00,48,6,[ 6 12 24],49,1.0,343a4a7f513897bc,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.070383220911026,0,0,TN,10.881671020694512,,False
