autocorr_u,r_u_Bz,mean_curl_at_pil,mean_curl_off_pil,pil_pixel_count,u_mag_mean,u_mag_max,harpnum,t0,label,obs_coverage
0.9798830675467916,0.7260579548815069,0.0012564384378492832,0.0005593739915639162,3277,0.007657228037714958,0.03322329744696617,6437,2016-03-18 00:00:00+00:00,quiet,1.0
0.9751417647176608,-0.5804340454161452,0.0008611865341663361,0.0002658710873220116,3277,0.010507945902645588,0.028733760118484497,6439,2016-03-18 06:00:00+00:00,quiet,1.0
0.985154860389885,0.7201754399247343,0.0014573009684681892,0.0005759887280873954,3277,0.007843408733606339,0.036771051585674286,6454,2016-03-31 08:00:00+00:00,quiet,1.0
0.9821533658701157,0.7010570664320371,0.0014953765785321593,0.0004327785281930119,3277,0.00990237109363079,0.03728935867547989,6464,2016-04-05 15:00:00+00:00,quiet,1.0
0.9816649210811851,-0.02421958114225448,0.0011424933327361941,0.0003326213045511395,3278,0.01129155233502388,0.03558510169386864,6470,2016-04-03 07:00:00+00:00,quiet,1.0
0.9909633069966721,0.9424421269115429,0.0019687432795763016,0.0007594079943373799,3277,0.011255758814513683,0.05240572988986969,6483,2016-04-17 02:00:00+00:00,flaring,1.0
0.986265614778979,0.5121356224984956,0.0012983613414689898,0.00040039309533312917,3277,0.009911131113767624,0.03663647174835205,6489,2016-04-12 15:00:00+00:00,quiet,1.0
0.9869190336666178,0.937519928391253,0.0016725164605304599,0.00042378780199214816,3277,0.012264268472790718,0.036625124514102936,6492,2016-04-18 18:00:00+00:00,quiet,1.0
0.9751677460509225,0.3338504324612333,0.0010055059101432562,0.0004139685770496726,3277,0.007221430540084839,0.03234133869409561,6500,2016-04-17 08:00:00+00:00,quiet,1.0
0.9847261640597271,0.45780618252950955,0.0008013320621103048,0.0003717434301506728,3277,0.008030727505683899,0.03415488079190254,6505,2016-04-21 20:00:00+00:00,quiet,1.0
0.9820885064458467,0.4316525256004541,0.0009830343769863248,0.0003104563511442393,3277,0.007960767485201359,0.03926863148808479,6507,2016-04-26 04:00:00+00:00,quiet,1.0
0.9779296965337217,-0.33440800939880544,0.0007238295511342585,0.00021497340640053153,3277,0.009171947836875916,0.029976634308695793,6508,2016-04-26 05:00:00+00:00,quiet,0.8367346938775511
0.9852938957523636,0.5027702822349268,0.001661654096096754,0.0005520679405890405,3277,0.011476060375571251,0.04152850806713104,6515,2016-05-02 09:00:00+00:00,quiet,1.0
0.9839612824596919,0.38789533431734713,0.0011732704006135464,0.0003616637550294399,3277,0.00843854434788227,0.034116435796022415,6518,2016-04-30 03:00:00+00:00,quiet,1.0
0.9866090762897941,0.5580976289622891,0.0013704663142561913,0.0004925058456137776,3277,0.010016614571213722,0.03541704639792442,6522,2016-04-30 17:00:00+00:00,quiet,1.0
0.9804231459479436,0.20203584825827384,0.0012855654349550605,0.0003832548391073942,3277,0.01174229197204113,0.036347646266222,6523,2016-05-04 07:00:00+00:00,quiet,1.0
0.9881686777083344,0.45571628319796603,0.0011273919371888041,0.0003906616475433111,3277,0.008664620108902454,0.035315681248903275,6530,2016-05-01 16:00:00+00:00,quiet,1.0
0.9864659495516656,0.5501346220893293,0.0012601002817973495,0.00045448963646776974,3277,0.00813455879688263,0.03589940443634987,6532,2016-05-03 17:00:00+00:00,quiet,1.0
0.9792664985069504,0.4766875531296192,0.0007170322933234274,0.00026599402190186083,3277,0.008415665477514267,0.032003097236156464,6537,2016-05-05 19:00:00+00:00,quiet,1.0
0.9271590162053283,0.41062176553447566,0.00030437440727837384,0.0001626003795536235,3277,0.008284748531877995,0.013499357737600803,6544,2016-05-16 17:00:00+00:00,quiet,1.0
0.9820118303772712,0.5286489131371592,0.0006451300578191876,0.0002641844912432134,3277,0.008153509348630905,0.025062784552574158,6545,2016-05-17 07:00:00+00:00,quiet,1.0
0.982545806733832,0.8774461283340442,0.0022115667816251516,0.0007895047892816365,3277,0.010266488417983055,0.04205687716603279,6550,2016-05-16 03:00:00+00:00,quiet,1.0
0.9817209550785218,0.5788885172251915,0.0010313910897821188,0.0004922295338474214,3277,0.00903514213860035,0.03472381830215454,6558,2016-05-15 20:00:00+00:00,quiet,1.0
0.9813487570239213,0.5472543102136058,0.0010161310201510787,0.00026888586580753326,3277,0.008664743043482304,0.0356777049601078,6560,2016-05-16 19:00:00+00:00,quiet,1.0
